AA884A,Hitboxes_Torizo_StandUp_SitDown_FacingLeft_7,
AA8858,Hitboxes_Torizo_StandUp_SitDown_FacingLeft_8,
AA885A,Hitboxes_Torizo_StandUp_SitDown_FacingLeft_9,
AA885C,UNUSED_Hitboxes_Torizo_StandUp_SitDown_FacingLeft_AA885C,
AA886A,Hitboxes_Torizo_StandUp_SitDown_FacingLeft_A,
AA886C,UNUSED_Hitboxes_Torizo_StandUp_SitDown_FacingLeft_AA886C,
AA887A,Hitboxes_Torizo_StandUp_SitDown_FacingLeft_B,
AA887C,UNUSED_Hitboxes_Torizo_StandUp_SitDown_FacingLeft_AA887C,
AA888A,Hitboxes_Torizo_StandUp_SitDown_FacingLeft_C,
AA888C,UNUSED_Hitboxes_Torizo_StandUp_SitDown_FacingLeft_AA888C,
AA889A,Hitboxes_Torizo_StandUp_SitDown_FacingLeft_D,
AA889C,UNUSED_Hitboxes_Torizo_StandUp_SitDown_FacingLeft_AA889C,
AA88AA,Hitboxes_Torizo_StandUp_SitDown_FacingLeft_E,
AA88AC,UNUSED_Hitboxes_Torizo_StandUp_SitDown_FacingLeft_AA88AC,
AA88BA,Hitboxes_Torizo_StandUp_SitDown_FacingLeft_F,
AA88BC,Hitboxes_Torizo_StandUp_SitDown_FacingLeft_10,
AA88BE,UNUSED_Hitboxes_Torizo_StandUp_SitDown_FacingLeft_AA88BE,
AA88CC,Hitboxes_Torizo_StandUp_SitDown_FacingLeft_11,
AA88CE,UNUSED_Hitboxes_Torizo_StandUp_SitDown_FacingLeft_AA88CE,
AA88DC,Hitboxes_Torizo_StandUp_SitDown_FacingLeft_12,
AA88DE,UNUSED_Hitboxes_Torizo_StandUp_SitDown_FacingLeft_AA88DE,
AA88EC,Hitboxes_Torizo_StandUp_SitDown_FacingLeft_13,
AA88EE,UNUSED_Hitboxes_Torizo_StandUp_SitDown_FacingLeft_AA88EE,
AA88FC,Hitboxes_Torizo_StandUp_SitDown_FacingLeft_14,
AA88FE,UNUSED_Hitboxes_Torizo_StandUp_SitDown_FacingLeft_AA88FE,
AA890C,Hitboxes_Torizo_StandUp_SitDown_FacingLeft_15,
AA890E,UNUSED_Hitboxes_Torizo_StandUp_SitDown_FacingLeft_AA890E,
AA891C,Hitboxes_Torizo_StandUp_SitDown_FacingLeft_16,
AA892A,Hitboxes_Torizo_StandUp_SitDown_FacingLeft_17,
AA8938,UNUSED_Hitboxes_Torizo_StandUp_SitDown_FacingLeft_AA8938,
AA8946,Hitboxes_Torizo_StandUp_SitDown_FacingRight_0,
AA8954,Hitboxes_Torizo_StandUp_SitDown_FacingRight_1,
AA8962,Hitboxes_Torizo_StandUp_SitDown_FacingRight_2,
AA8970,Hitboxes_Torizo_StandUp_SitDown_FacingRight_3,
AA897E,Hitboxes_Torizo_StandUp_SitDown_FacingRight_4,
AA898C,Hitboxes_Torizo_StandUp_SitDown_FacingRight_5,
AA899A,Hitboxes_Torizo_StandUp_SitDown_FacingRight_6,
AA89A8,Hitboxes_Torizo_StandUp_SitDown_FacingRight_7,
AA89B6,Hitboxes_Torizo_StandUp_SitDown_FacingRight_8,
AA89B8,Hitboxes_Torizo_StandUp_SitDown_FacingRight_9,
AA89BA,UNSUED_Hitboxes_Torizo_StandUp_SitDown_FacingRight_AA89BA,
AA89C8,Hitboxes_Torizo_StandUp_SitDown_FacingRight_A,
AA89CA,UNSUED_Hitboxes_Torizo_StandUp_SitDown_FacingRight_AA89CA,
AA89D8,Hitboxes_Torizo_StandUp_SitDown_FacingRight_B,
AA89DA,UNSUED_Hitboxes_Torizo_StandUp_SitDown_FacingRight_AA89DA,
AA89E8,Hitboxes_Torizo_StandUp_SitDown_FacingRight_C,
AA89EA,UNSUED_Hitboxes_Torizo_StandUp_SitDown_FacingRight_AA89EA,
AA89F8,Hitboxes_Torizo_StandUp_SitDown_FacingRight_D,
AA89FA,UNSUED_Hitboxes_Torizo_StandUp_SitDown_FacingRight_AA89FA,
AA8A08,Hitboxes_Torizo_StandUp_SitDown_FacingRight_E,
AA8A0A,UNSUED_Hitboxes_Torizo_StandUp_SitDown_FacingRight_AA8A0A,
AA8A18,Hitboxes_Torizo_StandUp_SitDown_FacingRight_F,
AA8A1A,Hitboxes_Torizo_StandUp_SitDown_FacingRight_10,
AA8A1C,UNSUED_Hitboxes_Torizo_StandUp_SitDown_FacingRight_AA8A1C,
AA8A2A,Hitboxes_Torizo_StandUp_SitDown_FacingRight_11,
AA8A2C,UNSUED_Hitboxes_Torizo_StandUp_SitDown_FacingRight_AA8A2C,
AA8A3A,Hitboxes_Torizo_StandUp_SitDown_FacingRight_12,
AA8A3C,UNSUED_Hitboxes_Torizo_StandUp_SitDown_FacingRight_AA8A3C,
AA8A4A,Hitboxes_Torizo_StandUp_SitDown_FacingRight_13,
AA8A4C,UNSUED_Hitboxes_Torizo_StandUp_SitDown_FacingRight_AA8A4C,
AA8A5A,Hitboxes_Torizo_StandUp_SitDown_FacingRight_14,
AA8A5C,UNSUED_Hitboxes_Torizo_StandUp_SitDown_FacingRight_AA8A5C,
AA8A6A,Hitboxes_Torizo_StandUp_SitDown_FacingRight_15,
AA8A6C,UNSUED_Hitboxes_Torizo_StandUp_SitDown_FacingRight_AA8A6C,
AA8A7A,Hitboxes_Torizo_StandUp_SitDown_FacingRight_16,
AA8A88,Hitboxes_Torizo_StandUp_SitDown_FacingRight_17,
AA8A96,Spritemaps_Torizo_0,
AA8AAC,Spritemaps_Torizo_1,
AA8AC2,Spritemaps_Torizo_2,
AA8AD3,Spritemaps_Torizo_3,
AA8AE4,Spritemaps_Torizo_4,
AA8AF5,Spritemaps_Torizo_5,
AA8B1F,Spritemaps_Torizo_6,
AA8B80,Spritemaps_Torizo_7,
AA8C09,Spritemaps_Torizo_8,
AA8C10,Spritemaps_Torizo_9,
AA8C17,Spritemaps_Torizo_A,
AA8C1E,Spritemaps_Torizo_B,
AA8C25,UNUSED_Spritemaps_Torizo_AA8C25,
AA8C2C,UNUSED_Spritemaps_Torizo_AA8C2C,
AA8C33,Spritemaps_Torizo_C,
AA8CB7,Spritemaps_Torizo_D,
AA8D3B,Spritemaps_Torizo_E,
AA8DC4,Spritemaps_Torizo_E_miscount,
AA8E43,Spritemaps_Torizo_F,
AA8EC2,Spritemaps_Torizo_10,
AA8F46,Spritemaps_Torizo_12,
AA8FD4,Spritemaps_Torizo_13,
AA9044,Spritemaps_Torizo_14,
AA90AF,Spritemaps_Torizo_15,
AA911A,Spritemaps_Torizo_16,
AA918A,Spritemaps_Torizo_17,
AA91FA,Spritemaps_Torizo_18,
AA9265,Spritemaps_Torizo_19,
AA92D0,Spritemaps_Torizo_1A,
AA9340,Spritemaps_Torizo_1B,
AA9365,Spritemaps_Torizo_1C,
AA9380,Spritemaps_Torizo_1D,
AA939B,Spritemaps_Torizo_1E,
AA93B6,Spritemaps_Torizo_1F,
AA93D1,Spritemaps_Torizo_20,
AA93F6,Spritemaps_Torizo_21,
AA9411,Spritemaps_Torizo_22,
AA9436,Spritemaps_Torizo_23,
AA945B,Spritemaps_Torizo_24,
AA9476,Spritemaps_Torizo_25,
AA9491,Spritemaps_Torizo_26,
AA94AC,Spritemaps_Torizo_27,
AA94C7,Spritemaps_Torizo_28,
AA94EC,Spritemaps_Torizo_29,
AA9507,Spritemaps_Torizo_2A,
AA952C,Spritemaps_Torizo_2B,
AA95A6,Spritemaps_Torizo_2C,
AA9607,Spritemaps_Torizo_2D,
AA9672,Spritemaps_Torizo_2E,
AA96EC,Spritemaps_Torizo_2F,
AA9766,UNUSED_Spritemaps_Torizo_AA9766,
AA9786,Spritemaps_Torizo_30,
AA979C,Spritemaps_Torizo_31,
AA97B2,Spritemaps_Torizo_32,
AA97C3,Spritemaps_Torizo_33,
AA97D4,Spritemaps_Torizo_34,
AA97E5,Spritemaps_Torizo_35,
AA980F,UNUSED_Spritemaps_Torizo_AA980F,
AA9870,UNUSED_Spritemaps_Torizo_AA9870,
AA98F9,UNUSED_Spritemaps_Torizo_AA98F9,
AA9900,UNUSED_Spritemaps_Torizo_AA9900,
AA9907,UNUSED_Spritemaps_Torizo_AA9907,
AA990E,UNUSED_Spritemaps_Torizo_AA990E,
AA9915,UNUSED_Spritemaps_Torizo_AA9915,
AA991C,UNUSED_Spritemaps_Torizo_AA991C,
AA9923,UNUSED_Spritemaps_Torizo_AA9923,
AA992A,UNUSED_Spritemaps_Torizo_AA992A,
AA994A,Spritemaps_Torizo_36,
AA99CE,UNUSED_Spritemaps_Torizo_UnusedEntry_AA99CE,
AA99D3,Spritemaps_Torizo_37,
AA9A57,Spritemaps_Torizo_38,
AA9AE0,Spritemaps_Torizo_39,
AA9B5F,Spritemaps_Torizo_3A,
AA9BDE,Spritemaps_Torizo_3B,
AA9C62,Spritemaps_Torizo_3C,
AA9CF0,UNUSED_Spritemaps_Torizo_AA9CF0,
AA9CFC,UNUSED_Spritemaps_Torizo_AA9CFC,
AA9D12,UNUSED_Spritemaps_Torizo_AA9D12,
AA9D23,UNUSED_Spritemaps_Torizo_AA9D23,
AA9D34,Spritemaps_Torizo_3D,
AA9DA4,Spritemaps_Torizo_3E,
AA9E0F,Spritemaps_Torizo_3F,
AA9E7A,Spritemaps_Torizo_40,
AA9EEA,Spritemaps_Torizo_41,
AA9F5A,Spritemaps_Torizo_42,
AA9FC5,Spritemaps_Torizo_43,
AAA030,Spritemaps_Torizo_44,
AAA0A0,Spritemaps_Torizo_45,
AAA0C5,Spritemaps_Torizo_46,
AAA0E0,Spritemaps_Torizo_47,
AAA0FB,Spritemaps_Torizo_48,
AAA116,Spritemaps_Torizo_49,
AAA131,Spritemaps_Torizo_4A,
AAA156,Spritemaps_Torizo_4B,
AAA171,Spritemaps_Torizo_4C,
AAA196,Spritemaps_Torizo_4D,
AAA1BB,Spritemaps_Torizo_4E,
AAA1D6,Spritemaps_Torizo_4F,
AAA1F1,Spritemaps_Torizo_50,
AAA20C,Spritemaps_Torizo_51,
AAA227,Spritemaps_Torizo_52,
AAA24C,Spritemaps_Torizo_53,
AAA267,Spritemaps_Torizo_54,
AAA28C,Spritemaps_Torizo_55,
AAA306,Spritemaps_Torizo_56,
AAA367,Spritemaps_Torizo_57,
AAA3D2,Spritemaps_Torizo_58,
AAA44C,Spritemaps_Torizo_59,
AAA4C6,UNUSED_Spritemaps_Torizo_AAA4C6,
AAA4E6,UNUSED_ExtendedSpritemaps_Torizo_AAA4E6,
AAA4F0,ExtendedSpritemaps_Torizo_FacingScreen_Turning_Dodging,
AAA4FA,ExtendedSpritemaps_Torizo_WalkingLeft_RightLegMoving_0,
AAA51C,ExtendedSpritemaps_Torizo_WalkingLeft_RightLegMoving_1,
AAA53E,ExtendedSpritemaps_Torizo_WalkingLeft_RightLegMoving_2,
AAA560,ExtendedSpritemaps_Torizo_WalkingLeft_RightLegMoving_3,
AAA582,ExtendedSpritemaps_Torizo_WalkingLeft_RightLegMoving_4,
AAA5A4,ExtendedSpritemaps_Torizo_WalkingLeft_LeftLegMoving_0,
AAA5C6,ExtendedSpritemaps_Torizo_WalkingLeft_LeftLegMoving_1,
AAA5E8,ExtendedSpritemaps_Torizo_WalkingLeft_LeftLegMoving_2,
AAA60A,ExtendedSpritemaps_Torizo_WalkingLeft_LeftLegMoving_3,
AAA62C,ExtendedSpritemaps_Torizo_WalkingLeft_LeftLegMoving_4,
AAA64E,ExtendedSpritemaps_Torizo_Attacks_FaceLeft_RightFootForward,
AAA668,ExtSpritemaps_Torizo_ChozoOrbs_FaceLeft_RightFootForward_0,
AAA682,ExtSpritemaps_Torizo_ChozoOrbs_FaceLeft_RightFootForward_1,
AAA69C,ExtSpritemaps_Torizo_ChozoOrbs_FaceLeft_RightFootForward_2,
AAA6B6,ExtSpritemaps_Torizo_ChozoOrbs_FaceLeft_RightFootForward_3,
AAA6D0,ExtSpritemaps_Torizo_ChozoOrbs_FaceLeft_RightFootForward_4,
AAA6EA,ExtendedSpritemaps_Torizo_Attacks_FaceLeft_LeftFootForward,
AAA704,ExtSpritemaps_Torizo_ChozoOrbs_FaceLeft_LeftFootForward_0,
AAA71E,ExtSpritemaps_Torizo_ChozoOrbs_FaceLeft_LeftFootForward_1,
AAA738,ExtSpritemaps_Torizo_ChozoOrbs_FaceLeft_LeftFootForward_2,
AAA752,ExtSpritemaps_Torizo_ChozoOrbs_FaceLeft_LeftFootForward_3,
AAA76C,ExtSpritemaps_Torizo_ChozoOrbs_FaceLeft_LeftFootForward_4,
AAA786,ExtSpritemap_Torizo_NonOrbAttacks_FaceLeft_LeftFootForward_0,
AAA7A0,ExtSpritemap_Torizo_NonOrbAttacks_FaceLeft_LeftFootForward_1,
AAA7C2,ExtSpritemap_Torizo_NonOrbAttacks_FaceLeft_LeftFootForward_2,
AAA7E4,ExtSpritemap_Torizo_NonOrbAttacks_FaceLeft_LeftFootForward_3,
AAA806,ExtSpritemap_Torizo_NonOrbAttacks_FaceLeft_LeftFootForward_4,
AAA828,ExtSpritemap_Torizo_NonOrbAttacks_FaceLeft_LeftFootForward_5,
AAA84A,ExtSpritemap_Torizo_NonOrbAttack_FaceLeft_RightFootForward_0,
AAA86C,ExtSpritemap_Torizo_NonOrbAttack_FaceLeft_RightFootForward_1,
AAA88E,ExtSpritemap_Torizo_NonOrbAttack_FaceLeft_RightFootForward_2,
AAA8B0,ExtSpritemap_Torizo_NonOrbAttack_FaceLeft_RightFootForward_3,
AAA8D2,ExtSpritemap_Torizo_NonOrbAttack_FaceLeft_LeftFootForward_0,
AAA8EC,ExtSpritemap_Torizo_NonOrbAttack_FaceLeft_LeftFootForward_1,
AAA906,ExtSpritemap_Torizo_NonOrbAttack_FaceLeft_LeftFootForward_2,
AAA920,ExtSpritemap_Torizo_NonOrbAttack_FaceLeft_LeftFootForward_3,
AAA93A,ExtSpritemap_Torizo_NonOrbAttack_FaceLeft_LeftFootForward_4,
AAA954,ExtSpritemap_Torizo_NonOrbAttack_FaceLeft_LeftFootForward_5,
AAA976,ExtSpritemap_Torizo_SonicBoom_Swipe_FaceLeft_LeftFootFwd_0,
AAA998,ExtSpritemap_Torizo_SonicBoom_Swipe_FaceLeft_LeftFootFwd_1,
AAA9BA,ExtSpritemap_Torizo_SonicBoom_Swipe_FaceLeft_LeftFootFwd_2,
AAA9DC,ExtSpritemap_Torizo_SonicBoom_Swipe_FaceLeft_LeftFootFwd_3,
AAA9FE,UNUSED_ExtendedSpritemaps_Torizo_AAA9FE,
AAAA08,UNUSED_ExtendedSpritemaps_Torizo_AAAA08,
AAAA12,ExtendedSpritemaps_Torizo_StandUp_SitDown_FacingLeft_0,
AAAA1C,ExtendedSpritemaps_Torizo_StandUp_SitDown_FacingLeft_1,
AAAA26,ExtendedSpritemaps_Torizo_StandUp_SitDown_FacingLeft_2,
AAAA30,ExtendedSpritemaps_Torizo_StandUp_SitDown_FacingLeft_3,
AAAA3A,ExtendedSpritemaps_Torizo_StandUp_SitDown_FacingLeft_4,
AAAA4C,ExtendedSpritemaps_Torizo_StandUp_SitDown_FacingLeft_5,
AAAA5E,ExtendedSpritemaps_Torizo_StandUp_SitDown_FacingLeft_6,
AAAA70,UNUSED_ExtendedSpritemaps_Torizo_AAAA70,
AAAA7A,UNUSED_ExtendedSpritemaps_Torizo_AAAA7A,
AAAA84,UNUSED_ExtendedSpritemaps_Torizo_AAAA84,
AAAA8E,UNUSED_ExtendedSpritemaps_Torizo_AAAA8E,
AAAA98,ExtendedSpritemaps_Torizo_WalkingRight_LeftLegMoving_0,
AAAABA,ExtendedSpritemaps_Torizo_WalkingRight_LeftLegMoving_1,
AAAADC,ExtendedSpritemaps_Torizo_WalkingRight_LeftLegMoving_2,
AAAAFE,ExtendedSpritemaps_Torizo_WalkingRight_LeftLegMoving_3,
AAAB20,ExtendedSpritemaps_Torizo_WalkingRight_LeftLegMoving_4,
AAAB42,ExtendedSpritemaps_Torizo_WalkingRight_RightLegMoving_0,
AAAB64,ExtendedSpritemaps_Torizo_WalkingRight_RightLegMoving_1,
AAAB86,ExtendedSpritemaps_Torizo_WalkingRight_RightLegMoving_2,
AAABA8,ExtendedSpritemaps_Torizo_WalkingRight_RightLegMoving_3,
AAABCA,ExtendedSpritemaps_Torizo_WalkingRight_RightLegMoving_4,
AAABEC,ExtendedSpritemaps_Torizo_Attacks_FaceRight_LeftFootForward,
AAAC06,ExtSpritemaps_Torizo_ChozoOrbs_FaceRight_LeftFootForward_0,
AAAC20,ExtSpritemaps_Torizo_ChozoOrbs_FaceRight_LeftFootForward_1,
AAAC3A,ExtSpritemaps_Torizo_ChozoOrbs_FaceRight_LeftFootForward_2,
AAAC54,ExtSpritemaps_Torizo_ChozoOrbs_FaceRight_LeftFootForward_3,
AAAC6E,ExtSpritemaps_Torizo_ChozoOrbs_FaceRight_LeftFootForward_4,
AAAC88,ExtendedSpritemaps_Torizo_Attacks_FaceRight_RightFootForward,
AAACA2,ExtSpritemaps_Torizo_ChozoOrbs_FaceRight_RightFootForward_0,
AAACBC,ExtSpritemaps_Torizo_ChozoOrbs_FaceRight_RightFootForward_1,
AAACD6,ExtSpritemaps_Torizo_ChozoOrbs_FaceRight_RightFootForward_2,
AAACF0,ExtSpritemaps_Torizo_ChozoOrbs_FaceRight_RightFootForward_3,
AAAD0A,ExtSpritemaps_Torizo_ChozoOrbs_FaceRight_RightFootForward_4,
AAAD24,ExtSpritemap_Torizo_NonOrbAttacks_FaceRight_LeftFootFwd_0,
AAAD3E,ExtSpritemap_Torizo_NonOrbAttacks_FaceRight_LeftFootFwd_1,
AAAD60,ExtSpritemap_Torizo_NonOrbAttacks_FaceRight_LeftFootFwd_2,
AAAD82,ExtSpritemap_Torizo_NonOrbAttacks_FaceRight_LeftFootFwd_3,
AAADA4,ExtSpritemap_Torizo_NonOrbAttacks_FaceRight_LeftFootFwd_4,
AAADC6,ExtSpritemap_Torizo_NonOrbAttacks_FaceRight_LeftFootFwd_5,
AAADE8,ExtSpritemap_Torizo_NonOrbAttacks_FaceRight_LeftFootFwd_6,
AAAE0A,ExtSpritemap_Torizo_NonOrbAttacks_FaceRight_LeftFootFwd_7,
AAAE2C,ExtSpritemap_Torizo_NonOrbAttacks_FaceRight_LeftFootFwd_8,
AAAE4E,ExtSpritemap_Torizo_NonOrbAttacks_FaceRight_LeftFootFwd_9,
AAAE70,ExtSpritemap_Torizo_NonOrbAttacks_FaceRight_RightFootFwd_0,
AAAE8A,ExtSpritemap_Torizo_NonOrbAttacks_FaceRight_RightFootFwd_1,
AAAEA4,ExtSpritemap_Torizo_NonOrbAttacks_FaceRight_RightFootFwd_2,
AAAEBE,ExtSpritemap_Torizo_NonOrbAttacks_FaceRight_RightFootFwd_3,
AAAED8,ExtSpritemap_Torizo_NonOrbAttacks_FaceRight_RightFootFwd_4,
AAAEF2,ExtSpritemap_Torizo_NonOrbAttacks_FaceRight_RightFootFwd_5,
AAAF14,ExtSpritemap_Torizo_NonOrbAttacks_FaceRight_RightFootFwd_6,
AAAF36,ExtSpritemap_Torizo_NonOrbAttacks_FaceRight_RightFootFwd_7,
AAAF58,ExtSpritemap_Torizo_NonOrbAttacks_FaceRight_RightFootFwd_8,
AAAF7A,ExtSpritemap_Torizo_NonOrbAttacks_FaceRight_RightFootFwd_9,
AAAF9C,ExtendedSpritemaps_Torizo_StandUp_SitDown_FacingRight_0,
AAAFA6,ExtendedSpritemaps_Torizo_StandUp_SitDown_FacingRight_1,
AAAFB0,ExtendedSpritemaps_Torizo_StandUp_SitDown_FacingRight_2,
AAAFBA,ExtendedSpritemaps_Torizo_StandUp_SitDown_FacingRight_3,
AAAFC4,ExtendedSpritemaps_Torizo_StandUp_SitDown_FacingRight_4,
AAAFD6,ExtendedSpritemaps_Torizo_StandUp_SitDown_FacingRight_5,
AAAFE8,ExtendedSpritemaps_Torizo_StandUp_SitDown_FacingRight_6,
AAAFFA,ExtendedSpritemaps_Torizo_Jumping_Falling_FacingLeft_0,
AAB014,ExtendedSpritemaps_Torizo_Jumping_Falling_FacingLeft_1,
AAB02E,ExtendedSpritemaps_Torizo_Jumping_Falling_FacingLeft_2,
AAB048,ExtendedSpritemaps_Torizo_Jumping_Falling_FacingRight_0,
AAB062,ExtendedSpritemaps_Torizo_Jumping_Falling_FacingRight_1,
AAB07C,ExtendedSpritemaps_Torizo_Jumping_Falling_FacingRight_2,
AAB096,TorizoMusicTracks_song1,
AAB098,TorizoMusicTracks_song0,
AAB09A,TorizoMusicTracks_elevator,
AAB09C,Instruction_Torizo_FunctionInY,
AAB0A5,Tiles_Blank,
AAB0E5,InstList_Torizo_SpecialCallable_BlowUpBombTorizosGut,
AAB11D,Instruction_Torizo_MarkBTGutBlownUp_Spawn6BTDroolProjectiles,
AAB155,InstList_Torizo_Callable_BlowUpBombTorizosFace,
AAB1BE,Instruction_Torizo_MarkBombTorizoFaceBlownUp,
AAB1C8,InstList_Torizo_DeathSequence_0,
AAB1D2,InstList_Torizo_DeathSequence_1,
AAB1E2,InstList_Torizo_DeathSequence_2,
AAB224,Instruction_Torizo_SetAsVisible,
AAB22E,Instruction_Torizo_SetAsInvisible,
AAB238,Instruction_Torizo_SetupPaletteTransitionToBlack,
AAB23F,.loop,
AAB24D,Instruction_Torizo_SetBossBit_QueueElevatorMusic_SpawnDrops,
AAB269,.notCrateria,
AAB26D,.return,
AAB271,Instruction_Torizo_AdvanceGradualColorChange,
AAB279,Tiles_Torizo,
AAB2B9,Tiles_Torizo_AAB2B9,
AAB2F9,Tiles_Torizo_AAB2F9,
AAB339,Tiles_Torizo_AAB339,
AAB479,Tiles_Torizo_AAB479,
AAB4B9,Tiles_Torizo_AAB4B9,
AAB4D9,Tiles_Torizo_AAB4D9,
AAB4F9,Tiles_Torizo_AAB4F9,
AAB539,Tiles_Torizo_AAB539,
AAB579,Tiles_Torizo_AAB579,
AAB679,Tiles_Torizo_AAB679,
AAB6B9,Tiles_Torizo_AAB6B9,
AAB6D9,Tiles_Torizo_AAB6D9,
AAB6F9,Tiles_Torizo_AAB6F9,
AAB739,Tiles_Torizo_AAB739,
AAB779,Tiles_Torizo_AAB779,
AAB879,InstList_Torizo_BombTorizo_Initial_0,
AAB8C7,InstList_Torizo_BombTorizo_Initial_1,
AAB935,InstList_Torizo_BombTorizo_Initial_2,
AAB94D,Instruction_Torizo_SetupPaletteTransitionToNormalTorizo,
AAB951,Instruction_Torizo_StartFightMusic_BombTorizoBellyPaletteFX,
AAB962,InstList_Torizo_FacingLeft_TurningLeft,
AAB96C,InstList_Torizo_FacingLeft_Walking_RightLegMoving,
AAB9B6,InstList_Torizo_FacingLeft_Walking_LeftLegMoving,
AABA04,InstList_Torizo_FacingLeft_SpewingChozoOrbs_RightFootFwd_0,
AABA26,InstList_Torizo_FacingLeft_SpewingChozoOrbs_RightFootFwd_1,
AABA46,InstList_Torizo_FacingLeft_SpewingChozoOrbs_LeftFootFwd_0,
AABA68,InstList_Torizo_FacingLeft_SpewingChozoOrbs_LeftFootFwd_1,
AABA88,InstList_Torizo_FacingLeft_SonicBooms_RightFootForward_0,
AABA90,InstList_Torizo_FacingLeft_SonicBooms_RightFootForward_1,
AABAF2,InstList_Torizo_FacingLeft_SonicBooms_LeftFootForward_0,
AABAFA,InstList_Torizo_FacingLeft_SonicBooms_LeftFootForward_1,
AABB5C,InstList_Torizo_FacingLeft_ExplosiveSwipe_RightFootForward,
AABBDE,InstList_Torizo_FacingLeft_ExplosiveSwipe_LeftFootForward_,
AABC60,InstList_Torizo_FacingLeft_JumpingForwards_0,
AABC70,InstList_Torizo_FacingLeft_JumpingForwards_1,
AABC78,InstList_Torizo_FacingLeft_Falling_0,
AABC80,InstList_Torizo_FacingLeft_Falling_1,
AABC88,InstList_Torizo_FacingLeft_Falling_2,
AABC96,InstList_Torizo_FacingLeft_JumpingBackward_LandLeftFootFwd_0,
AABCA6,InstList_Torizo_FacingLeft_JumpingBackward_LandLeftFootFwd_1,
AABCAE,InstList_Torizo_FacingLeft_JumpingBackward_LandLeftFootFwd_2,
AABCB6,InstList_Torizo_FacingLeft_JumpingBackward_LandLeftFootFwd_3,
AABCBE,InstList_Torizo_FacingLeft_JumpingBackward_LandLeftFootFwd_4,
AABCD2,InstList_Torizo_FacingLeft_JumpingBackward_RightFootFwd_0,
AABCE2,InstList_Torizo_FacingLeft_JumpingBackward_RightFootFwd_1,
AABCEA,InstList_Torizo_FacingLeft_JumpingBackward_RightFootFwd_2,
AABCF2,InstList_Torizo_FacingLeft_JumpingBackward_RightFootFwd_3,
AABCFA,InstList_Torizo_FacingLeft_JumpingBackward_RightFootFwd_4,
AABD0E,InstList_Torizo_FacingLeft_Faceless_TurningLeft,
AABD18,InstList_Torizo_FacingLeft_Faceless_Walking_RightLegMoving,
AABD52,InstList_Torizo_FacingLeft_Faceless_Walking_LeftLegMoving,
AABD90,UNUSED_InstList_Torizo_FacingRight_StandUp_AABD90,
AABDD8,InstList_Torizo_FacingRight_TurningRight,
AABDE2,InstList_Torizo_FacingRight_Walking_LeftLegMoving,
AABE30,InstList_Torizo_FacingRight_Walking_RightLegMoving,
AABE7E,InstList_Torizo_FacingRight_SpewingChozoOrbs_LeftFootFwd_0,
AABEA0,InstList_Torizo_FacingRight_SpewingChozoOrbs_LeftFootFwd_1,
AABEC0,InstList_Torizo_FacingRight_SpewingChozoOrbs_RightFootFwd_0,
AABEE2,InstList_Torizo_FacingRight_SpewingChozoOrbs_RightFootFwd_1,
AABF02,InstList_Torizo_FacingRight_SonicBooms_LeftFootForward_0,
AABF0A,InstList_Torizo_FacingRight_SonicBooms_LeftFootForward_1,
AABF6C,InstList_Torizo_FacingRight_SonicBooms_RightFootForward_0,
AABF74,InstList_Torizo_FacingRight_SonicBooms_RightFootForward_1,
AABFD6,InstList_Torizo_FacingRight_ExplosiveSwipe_LeftFootForward,
AAC058,InstList_Torizo_FacingRight_ExplosiveSwipe_RightFootForward,
AAC0DA,InstList_Torizo_FacingRight_JumpingForwards_0,
AAC0EA,InstList_Torizo_FacingRight_JumpingForwards_1,
AAC0F2,InstList_Torizo_FacingRight_Falling_0,
AAC0FA,InstList_Torizo_FacingRight_Falling_1,
AAC102,InstList_Torizo_FacingRight_Falling_2,
AAC110,InstList_Torizo_FacingRight_JumpBackward_LandRightFootFwd_0,
AAC120,InstList_Torizo_FacingRight_JumpBackward_LandRightFootFwd_1,
AAC128,InstList_Torizo_FacingRight_JumpBackward_LandRightFootFwd_2,
AAC130,InstList_Torizo_FacingRight_JumpBackward_LandRightFootFwd_3,
AAC138,InstList_Torizo_FacingRight_JumpBackward_LandRightFootFwd_4,
AAC14C,InstList_Torizo_FacingRight_JumpBackwards_LandLeftFootFwd_0,
AAC15C,InstList_Torizo_FacingRight_JumpBackwards_LandLeftFootFwd_1,
AAC164,InstList_Torizo_FacingRight_JumpBackwards_LandLeftFootFwd_2,
AAC16C,InstList_Torizo_FacingRight_JumpBackwards_LandLeftFootFwd_3,
AAC174,InstList_Torizo_FacingRight_JumpBackwards_LandLeftFootFwd_4,
AAC188,InstList_Torizo_FacingRight_Faceless_TurningRight,
AAC192,InstList_Torizo_FacingRight_Faceless_Walking_LeftLegMoving,
AAC1CC,InstList_Torizo_FacingRight_Faceless_Walking_RightLegMoving,
AAC20A,MakeTorizoJumpForwards,
AAC214,.facingRight,
AAC217,+,
AAC22D,MakeTorizoJumpBackwards,
AAC237,.facingRight,
AAC23A,+,
AAC250,LoadInitialBombTorizoPalettes,
AAC254,.loop,
AAC268,LoadNormalTorizoTargetPalettes,
AAC26C,.loop,
AAC280,LoadInitialGoldenTorizoPalettes,
AAC284,.loop,
AAC298,LoadGoldenTorizoPalettes,
AAC29C,.loop,
AAC2B0,LoadNormalTorizoPalettes,
AAC2B4,.loop,
AAC2C8,RTL_AAC2C8,
